"n","method","p","l","int_effect","mode","strategy","beta","d"
100,"polynomial",2,1,0.4,"BIC","exp","min",3
100,"rbf",2,1,0.4,"BIC","exp","min",3
100,"polynomial",3,1.5,0.4,"BIC","exp","min",3
100,"rbf",3,1.5,0.4,"BIC","exp","min",3
100,"polynomial",1,0.5,0.5,"BIC","exp","min",3
100,"rbf",1,0.5,0.5,"BIC","exp","min",3
100,"polynomial",2,1,0.5,"BIC","exp","min",3
100,"rbf",2,1,0.5,"BIC","exp","min",3
100,"polynomial",3,1.5,0.5,"BIC","exp","min",3
100,"rbf",3,1.5,0.5,"BIC","exp","min",3
100,"polynomial",1,0.5,0.6,"BIC","exp","min",3
100,"rbf",1,0.5,0.6,"BIC","exp","min",3
100,"polynomial",2,1,0.6,"BIC","exp","min",3
100,"rbf",2,1,0.6,"BIC","exp","min",3
100,"polynomial",3,1.5,0.6,"BIC","exp","min",3
100,"rbf",3,1.5,0.6,"BIC","exp","min",3
100,"polynomial",1,0.5,0.7,"BIC","exp","min",3
100,"rbf",1,0.5,0.7,"BIC","exp","min",3
100,"polynomial",2,1,0.7,"BIC","exp","min",3
100,"rbf",2,1,0.7,"BIC","exp","min",3
100,"polynomial",3,1.5,0.7,"BIC","exp","min",3
100,"rbf",3,1.5,0.7,"BIC","exp","min",3
100,"polynomial",1,0.5,0.8,"BIC","exp","min",3
100,"rbf",1,0.5,0.8,"BIC","exp","min",3
100,"polynomial",2,1,0.8,"BIC","exp","min",3
100,"rbf",2,1,0.8,"BIC","exp","min",3
100,"polynomial",3,1.5,0.8,"BIC","exp","min",3
100,"rbf",3,1.5,0.8,"BIC","exp","min",3
100,"polynomial",1,0.5,0.9,"BIC","exp","min",3
100,"rbf",1,0.5,0.9,"BIC","exp","min",3
100,"polynomial",2,1,0.9,"BIC","exp","min",3
100,"rbf",2,1,0.9,"BIC","exp","min",3
100,"polynomial",3,1.5,0.9,"BIC","exp","min",3
100,"rbf",3,1.5,0.9,"BIC","exp","min",3
100,"polynomial",1,0.5,1,"BIC","exp","min",3
100,"rbf",1,0.5,1,"BIC","exp","min",3
100,"polynomial",2,1,1,"BIC","exp","min",3
100,"rbf",2,1,1,"BIC","exp","min",3
100,"polynomial",3,1.5,1,"BIC","exp","min",3
100,"rbf",3,1.5,1,"BIC","exp","min",3
100,"polynomial",1,0.5,0,"GCV","exp","min",3
100,"rbf",1,0.5,0,"GCV","exp","min",3
100,"polynomial",2,1,0,"GCV","exp","min",3
100,"rbf",2,1,0,"GCV","exp","min",3
100,"polynomial",3,1.5,0,"GCV","exp","min",3
100,"rbf",3,1.5,0,"GCV","exp","min",3
100,"polynomial",1,0.5,0.05,"GCV","exp","min",3
100,"rbf",1,0.5,0.05,"GCV","exp","min",3
100,"polynomial",2,1,0.05,"GCV","exp","min",3
100,"rbf",2,1,0.05,"GCV","exp","min",3
100,"polynomial",3,1.5,0.05,"GCV","exp","min",3
100,"rbf",3,1.5,0.05,"GCV","exp","min",3
100,"polynomial",1,0.5,0.1,"GCV","exp","min",3
100,"rbf",1,0.5,0.1,"GCV","exp","min",3
100,"polynomial",2,1,0.1,"GCV","exp","min",3
100,"rbf",2,1,0.1,"GCV","exp","min",3
100,"polynomial",3,1.5,0.1,"GCV","exp","min",3
100,"rbf",3,1.5,0.1,"GCV","exp","min",3
100,"polynomial",1,0.5,0.15,"GCV","exp","min",3
100,"rbf",1,0.5,0.15,"GCV","exp","min",3
100,"polynomial",2,1,0.15,"GCV","exp","min",3
100,"rbf",2,1,0.15,"GCV","exp","min",3
100,"polynomial",3,1.5,0.15,"GCV","exp","min",3
100,"rbf",3,1.5,0.15,"GCV","exp","min",3
100,"polynomial",1,0.5,0.2,"GCV","exp","min",3
100,"rbf",1,0.5,0.2,"GCV","exp","min",3
100,"polynomial",2,1,0.2,"GCV","exp","min",3
100,"rbf",2,1,0.2,"GCV","exp","min",3
100,"polynomial",3,1.5,0.2,"GCV","exp","min",3
100,"rbf",3,1.5,0.2,"GCV","exp","min",3
100,"polynomial",1,0.5,0.25,"GCV","exp","min",3
100,"rbf",1,0.5,0.25,"GCV","exp","min",3
100,"polynomial",2,1,0.25,"GCV","exp","min",3
100,"rbf",2,1,0.25,"GCV","exp","min",3
100,"polynomial",3,1.5,0.25,"GCV","exp","min",3
100,"rbf",3,1.5,0.25,"GCV","exp","min",3
100,"polynomial",1,0.5,0.3,"GCV","exp","min",3
100,"rbf",1,0.5,0.3,"GCV","exp","min",3
100,"polynomial",2,1,0.3,"GCV","exp","min",3
100,"rbf",2,1,0.3,"GCV","exp","min",3
100,"polynomial",3,1.5,0.3,"GCV","exp","min",3
100,"rbf",3,1.5,0.3,"GCV","exp","min",3
100,"polynomial",1,0.5,0.4,"GCV","exp","min",3
100,"rbf",1,0.5,0.4,"GCV","exp","min",3
100,"polynomial",2,1,0.4,"GCV","exp","min",3
100,"rbf",2,1,0.4,"GCV","exp","min",3
100,"polynomial",3,1.5,0.4,"GCV","exp","min",3
100,"rbf",3,1.5,0.4,"GCV","exp","min",3
100,"polynomial",1,0.5,0.5,"GCV","exp","min",3
100,"rbf",1,0.5,0.5,"GCV","exp","min",3
100,"polynomial",2,1,0.5,"GCV","exp","min",3
100,"rbf",2,1,0.5,"GCV","exp","min",3
100,"polynomial",3,1.5,0.5,"GCV","exp","min",3
100,"rbf",3,1.5,0.5,"GCV","exp","min",3
100,"polynomial",1,0.5,0.6,"GCV","exp","min",3
100,"rbf",1,0.5,0.6,"GCV","exp","min",3
100,"polynomial",2,1,0.6,"GCV","exp","min",3
100,"rbf",2,1,0.6,"GCV","exp","min",3
100,"polynomial",3,1.5,0.6,"GCV","exp","min",3
100,"rbf",3,1.5,0.6,"GCV","exp","min",3
100,"polynomial",1,0.5,0.7,"GCV","exp","min",3
100,"rbf",1,0.5,0.7,"GCV","exp","min",3
100,"polynomial",2,1,0.7,"GCV","exp","min",3
100,"rbf",2,1,0.7,"GCV","exp","min",3
100,"polynomial",3,1.5,0.7,"GCV","exp","min",3
100,"rbf",3,1.5,0.7,"GCV","exp","min",3
100,"polynomial",1,0.5,0.8,"GCV","exp","min",3
100,"rbf",1,0.5,0.8,"GCV","exp","min",3
100,"polynomial",2,1,0.8,"GCV","exp","min",3
100,"rbf",2,1,0.8,"GCV","exp","min",3
100,"polynomial",3,1.5,0.8,"GCV","exp","min",3
100,"rbf",3,1.5,0.8,"GCV","exp","min",3
100,"polynomial",1,0.5,0.9,"GCV","exp","min",3
100,"rbf",1,0.5,0.9,"GCV","exp","min",3
100,"polynomial",2,1,0.9,"GCV","exp","min",3
100,"rbf",2,1,0.9,"GCV","exp","min",3
100,"polynomial",3,1.5,0.9,"GCV","exp","min",3
100,"rbf",3,1.5,0.9,"GCV","exp","min",3
100,"polynomial",1,0.5,1,"GCV","exp","min",3
100,"rbf",1,0.5,1,"GCV","exp","min",3
100,"polynomial",2,1,1,"GCV","exp","min",3
100,"rbf",2,1,1,"GCV","exp","min",3
100,"polynomial",3,1.5,1,"GCV","exp","min",3
100,"rbf",3,1.5,1,"GCV","exp","min",3
100,"polynomial",1,0.5,0,"AICc","exp","min",3
100,"rbf",1,0.5,0,"AICc","exp","min",3
100,"polynomial",2,1,0,"AICc","exp","min",3
100,"rbf",2,1,0,"AICc","exp","min",3
100,"polynomial",3,1.5,0,"AICc","exp","min",3
100,"rbf",3,1.5,0,"AICc","exp","min",3
100,"polynomial",1,0.5,0.05,"AICc","exp","min",3
100,"rbf",1,0.5,0.05,"AICc","exp","min",3
100,"polynomial",2,1,0.05,"AICc","exp","min",3
100,"rbf",2,1,0.05,"AICc","exp","min",3
100,"polynomial",3,1.5,0.05,"AICc","exp","min",3
100,"rbf",3,1.5,0.05,"AICc","exp","min",3
100,"polynomial",1,0.5,0.1,"AICc","exp","min",3
100,"rbf",1,0.5,0.1,"AICc","exp","min",3
100,"polynomial",2,1,0.1,"AICc","exp","min",3
100,"rbf",2,1,0.1,"AICc","exp","min",3
100,"polynomial",3,1.5,0.1,"AICc","exp","min",3
100,"rbf",3,1.5,0.1,"AICc","exp","min",3
100,"polynomial",1,0.5,0.15,"AICc","exp","min",3
100,"rbf",1,0.5,0.15,"AICc","exp","min",3
100,"polynomial",2,1,0.15,"AICc","exp","min",3
100,"rbf",2,1,0.15,"AICc","exp","min",3
100,"polynomial",3,1.5,0.15,"AICc","exp","min",3
100,"rbf",3,1.5,0.15,"AICc","exp","min",3
100,"polynomial",1,0.5,0.2,"AICc","exp","min",3
100,"rbf",1,0.5,0.2,"AICc","exp","min",3
100,"polynomial",2,1,0.2,"AICc","exp","min",3
100,"rbf",2,1,0.2,"AICc","exp","min",3
100,"polynomial",3,1.5,0.2,"AICc","exp","min",3
100,"rbf",3,1.5,0.2,"AICc","exp","min",3
100,"polynomial",1,0.5,0.25,"AICc","exp","min",3
100,"rbf",1,0.5,0.25,"AICc","exp","min",3
100,"polynomial",2,1,0.25,"AICc","exp","min",3
100,"rbf",2,1,0.25,"AICc","exp","min",3
100,"polynomial",3,1.5,0.25,"AICc","exp","min",3
100,"rbf",3,1.5,0.25,"AICc","exp","min",3
100,"polynomial",1,0.5,0.3,"AICc","exp","min",3
100,"rbf",1,0.5,0.3,"AICc","exp","min",3
100,"polynomial",2,1,0.3,"AICc","exp","min",3
100,"rbf",2,1,0.3,"AICc","exp","min",3
100,"polynomial",3,1.5,0.3,"AICc","exp","min",3
100,"rbf",3,1.5,0.3,"AICc","exp","min",3
100,"polynomial",1,0.5,0.4,"AICc","exp","min",3
100,"rbf",1,0.5,0.4,"AICc","exp","min",3
100,"polynomial",2,1,0.4,"AICc","exp","min",3
100,"rbf",2,1,0.4,"AICc","exp","min",3
100,"polynomial",3,1.5,0.4,"AICc","exp","min",3
100,"rbf",3,1.5,0.4,"AICc","exp","min",3
100,"polynomial",1,0.5,0.5,"AICc","exp","min",3
100,"rbf",1,0.5,0.5,"AICc","exp","min",3
100,"polynomial",2,1,0.5,"AICc","exp","min",3
100,"rbf",2,1,0.5,"AICc","exp","min",3
100,"polynomial",3,1.5,0.5,"AICc","exp","min",3
100,"rbf",3,1.5,0.5,"AICc","exp","min",3
100,"polynomial",1,0.5,0.6,"AICc","exp","min",3
100,"rbf",1,0.5,0.6,"AICc","exp","min",3
100,"polynomial",2,1,0.6,"AICc","exp","min",3
100,"rbf",2,1,0.6,"AICc","exp","min",3
100,"polynomial",3,1.5,0.6,"AICc","exp","min",3
100,"rbf",3,1.5,0.6,"AICc","exp","min",3
100,"polynomial",1,0.5,0.7,"AICc","exp","min",3
100,"rbf",1,0.5,0.7,"AICc","exp","min",3
100,"polynomial",2,1,0.7,"AICc","exp","min",3
100,"rbf",2,1,0.7,"AICc","exp","min",3
100,"polynomial",3,1.5,0.7,"AICc","exp","min",3
100,"rbf",3,1.5,0.7,"AICc","exp","min",3
100,"polynomial",1,0.5,0.8,"AICc","exp","min",3
100,"rbf",1,0.5,0.8,"AICc","exp","min",3
100,"polynomial",2,1,0.8,"AICc","exp","min",3
100,"rbf",2,1,0.8,"AICc","exp","min",3
100,"polynomial",3,1.5,0.8,"AICc","exp","min",3
100,"rbf",3,1.5,0.8,"AICc","exp","min",3
100,"polynomial",1,0.5,0.9,"AICc","exp","min",3
100,"rbf",1,0.5,0.9,"AICc","exp","min",3
100,"polynomial",2,1,0.9,"AICc","exp","min",3
100,"rbf",2,1,0.9,"AICc","exp","min",3
100,"polynomial",3,1.5,0.9,"AICc","exp","min",3
100,"rbf",3,1.5,0.9,"AICc","exp","min",3
100,"polynomial",1,0.5,1,"AICc","exp","min",3
100,"rbf",1,0.5,1,"AICc","exp","min",3
100,"polynomial",2,1,1,"AICc","exp","min",3
100,"rbf",2,1,1,"AICc","exp","min",3
100,"polynomial",3,1.5,1,"AICc","exp","min",3
100,"rbf",3,1.5,1,"AICc","exp","min",3
100,"polynomial",1,0.5,0,"GCVc","exp","min",3
100,"rbf",1,0.5,0,"GCVc","exp","min",3
100,"polynomial",2,1,0,"GCVc","exp","min",3
100,"rbf",2,1,0,"GCVc","exp","min",3
100,"polynomial",3,1.5,0,"GCVc","exp","min",3
100,"rbf",3,1.5,0,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.05,"GCVc","exp","min",3
100,"rbf",1,0.5,0.05,"GCVc","exp","min",3
100,"polynomial",2,1,0.05,"GCVc","exp","min",3
100,"rbf",2,1,0.05,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.05,"GCVc","exp","min",3
100,"rbf",3,1.5,0.05,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.1,"GCVc","exp","min",3
100,"rbf",1,0.5,0.1,"GCVc","exp","min",3
100,"polynomial",2,1,0.1,"GCVc","exp","min",3
100,"rbf",2,1,0.1,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.1,"GCVc","exp","min",3
100,"rbf",3,1.5,0.1,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.15,"GCVc","exp","min",3
100,"rbf",1,0.5,0.15,"GCVc","exp","min",3
100,"polynomial",2,1,0.15,"GCVc","exp","min",3
100,"rbf",2,1,0.15,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.15,"GCVc","exp","min",3
100,"rbf",3,1.5,0.15,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.2,"GCVc","exp","min",3
100,"rbf",1,0.5,0.2,"GCVc","exp","min",3
100,"polynomial",2,1,0.2,"GCVc","exp","min",3
100,"rbf",2,1,0.2,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.2,"GCVc","exp","min",3
100,"rbf",3,1.5,0.2,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.25,"GCVc","exp","min",3
100,"rbf",1,0.5,0.25,"GCVc","exp","min",3
100,"polynomial",2,1,0.25,"GCVc","exp","min",3
100,"rbf",2,1,0.25,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.25,"GCVc","exp","min",3
100,"rbf",3,1.5,0.25,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.3,"GCVc","exp","min",3
100,"rbf",1,0.5,0.3,"GCVc","exp","min",3
100,"polynomial",2,1,0.3,"GCVc","exp","min",3
100,"rbf",2,1,0.3,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.3,"GCVc","exp","min",3
100,"rbf",3,1.5,0.3,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.4,"GCVc","exp","min",3
100,"rbf",1,0.5,0.4,"GCVc","exp","min",3
100,"polynomial",2,1,0.4,"GCVc","exp","min",3
100,"rbf",2,1,0.4,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.4,"GCVc","exp","min",3
100,"rbf",3,1.5,0.4,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.5,"GCVc","exp","min",3
100,"rbf",1,0.5,0.5,"GCVc","exp","min",3
100,"polynomial",2,1,0.5,"GCVc","exp","min",3
100,"rbf",2,1,0.5,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.5,"GCVc","exp","min",3
100,"rbf",3,1.5,0.5,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.6,"GCVc","exp","min",3
100,"rbf",1,0.5,0.6,"GCVc","exp","min",3
100,"polynomial",2,1,0.6,"GCVc","exp","min",3
100,"rbf",2,1,0.6,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.6,"GCVc","exp","min",3
100,"rbf",3,1.5,0.6,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.7,"GCVc","exp","min",3
100,"rbf",1,0.5,0.7,"GCVc","exp","min",3
100,"polynomial",2,1,0.7,"GCVc","exp","min",3
100,"rbf",2,1,0.7,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.7,"GCVc","exp","min",3
100,"rbf",3,1.5,0.7,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.8,"GCVc","exp","min",3
100,"rbf",1,0.5,0.8,"GCVc","exp","min",3
100,"polynomial",2,1,0.8,"GCVc","exp","min",3
100,"rbf",2,1,0.8,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.8,"GCVc","exp","min",3
100,"rbf",3,1.5,0.8,"GCVc","exp","min",3
100,"polynomial",1,0.5,0.9,"GCVc","exp","min",3
100,"rbf",1,0.5,0.9,"GCVc","exp","min",3
100,"polynomial",2,1,0.9,"GCVc","exp","min",3
100,"rbf",2,1,0.9,"GCVc","exp","min",3
100,"polynomial",3,1.5,0.9,"GCVc","exp","min",3
100,"rbf",3,1.5,0.9,"GCVc","exp","min",3
100,"polynomial",1,0.5,1,"GCVc","exp","min",3
100,"rbf",1,0.5,1,"GCVc","exp","min",3
100,"polynomial",2,1,1,"GCVc","exp","min",3
100,"rbf",2,1,1,"GCVc","exp","min",3
100,"polynomial",3,1.5,1,"GCVc","exp","min",3
100,"rbf",3,1.5,1,"GCVc","exp","min",3
100,"polynomial",1,0.5,0,"gmpml","exp","min",3
100,"rbf",1,0.5,0,"gmpml","exp","min",3
100,"polynomial",2,1,0,"gmpml","exp","min",3
100,"rbf",2,1,0,"gmpml","exp","min",3
100,"polynomial",3,1.5,0,"gmpml","exp","min",3
100,"rbf",3,1.5,0,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.05,"gmpml","exp","min",3
100,"rbf",1,0.5,0.05,"gmpml","exp","min",3
100,"polynomial",2,1,0.05,"gmpml","exp","min",3
100,"rbf",2,1,0.05,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.05,"gmpml","exp","min",3
100,"rbf",3,1.5,0.05,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.1,"gmpml","exp","min",3
100,"rbf",1,0.5,0.1,"gmpml","exp","min",3
100,"polynomial",2,1,0.1,"gmpml","exp","min",3
100,"rbf",2,1,0.1,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.1,"gmpml","exp","min",3
100,"rbf",3,1.5,0.1,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.15,"gmpml","exp","min",3
100,"rbf",1,0.5,0.15,"gmpml","exp","min",3
100,"polynomial",2,1,0.15,"gmpml","exp","min",3
100,"rbf",2,1,0.15,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.15,"gmpml","exp","min",3
100,"rbf",3,1.5,0.15,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.2,"gmpml","exp","min",3
100,"rbf",1,0.5,0.2,"gmpml","exp","min",3
100,"polynomial",2,1,0.2,"gmpml","exp","min",3
100,"rbf",2,1,0.2,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.2,"gmpml","exp","min",3
100,"rbf",3,1.5,0.2,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.25,"gmpml","exp","min",3
100,"rbf",1,0.5,0.25,"gmpml","exp","min",3
100,"polynomial",2,1,0.25,"gmpml","exp","min",3
100,"rbf",2,1,0.25,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.25,"gmpml","exp","min",3
100,"rbf",3,1.5,0.25,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.3,"gmpml","exp","min",3
100,"rbf",1,0.5,0.3,"gmpml","exp","min",3
100,"polynomial",2,1,0.3,"gmpml","exp","min",3
100,"rbf",2,1,0.3,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.3,"gmpml","exp","min",3
100,"rbf",3,1.5,0.3,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.4,"gmpml","exp","min",3
100,"rbf",1,0.5,0.4,"gmpml","exp","min",3
100,"polynomial",2,1,0.4,"gmpml","exp","min",3
100,"rbf",2,1,0.4,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.4,"gmpml","exp","min",3
100,"rbf",3,1.5,0.4,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.5,"gmpml","exp","min",3
100,"rbf",1,0.5,0.5,"gmpml","exp","min",3
100,"polynomial",2,1,0.5,"gmpml","exp","min",3
100,"rbf",2,1,0.5,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.5,"gmpml","exp","min",3
100,"rbf",3,1.5,0.5,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.6,"gmpml","exp","min",3
100,"rbf",1,0.5,0.6,"gmpml","exp","min",3
100,"polynomial",2,1,0.6,"gmpml","exp","min",3
100,"rbf",2,1,0.6,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.6,"gmpml","exp","min",3
100,"rbf",3,1.5,0.6,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.7,"gmpml","exp","min",3
100,"rbf",1,0.5,0.7,"gmpml","exp","min",3
100,"polynomial",2,1,0.7,"gmpml","exp","min",3
100,"rbf",2,1,0.7,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.7,"gmpml","exp","min",3
100,"rbf",3,1.5,0.7,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.8,"gmpml","exp","min",3
100,"rbf",1,0.5,0.8,"gmpml","exp","min",3
100,"polynomial",2,1,0.8,"gmpml","exp","min",3
100,"rbf",2,1,0.8,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.8,"gmpml","exp","min",3
100,"rbf",3,1.5,0.8,"gmpml","exp","min",3
100,"polynomial",1,0.5,0.9,"gmpml","exp","min",3
100,"rbf",1,0.5,0.9,"gmpml","exp","min",3
100,"polynomial",2,1,0.9,"gmpml","exp","min",3
100,"rbf",2,1,0.9,"gmpml","exp","min",3
100,"polynomial",3,1.5,0.9,"gmpml","exp","min",3
100,"rbf",3,1.5,0.9,"gmpml","exp","min",3
100,"polynomial",1,0.5,1,"gmpml","exp","min",3
100,"rbf",1,0.5,1,"gmpml","exp","min",3
100,"polynomial",2,1,1,"gmpml","exp","min",3
100,"rbf",2,1,1,"gmpml","exp","min",3
100,"polynomial",3,1.5,1,"gmpml","exp","min",3
100,"rbf",3,1.5,1,"gmpml","exp","min",3
100,"polynomial",1,0.5,0,"loocv","exp","min",3
100,"rbf",1,0.5,0,"loocv","exp","min",3
100,"polynomial",2,1,0,"loocv","exp","min",3
100,"rbf",2,1,0,"loocv","exp","min",3
100,"polynomial",3,1.5,0,"loocv","exp","min",3
100,"rbf",3,1.5,0,"loocv","exp","min",3
100,"polynomial",1,0.5,0.05,"loocv","exp","min",3
100,"rbf",1,0.5,0.05,"loocv","exp","min",3
100,"polynomial",2,1,0.05,"loocv","exp","min",3
100,"rbf",2,1,0.05,"loocv","exp","min",3
100,"polynomial",3,1.5,0.05,"loocv","exp","min",3
100,"rbf",3,1.5,0.05,"loocv","exp","min",3
100,"polynomial",1,0.5,0.1,"loocv","exp","min",3
100,"rbf",1,0.5,0.1,"loocv","exp","min",3
100,"polynomial",2,1,0.1,"loocv","exp","min",3
100,"rbf",2,1,0.1,"loocv","exp","min",3
100,"polynomial",3,1.5,0.1,"loocv","exp","min",3
100,"rbf",3,1.5,0.1,"loocv","exp","min",3
100,"polynomial",1,0.5,0.15,"loocv","exp","min",3
100,"rbf",1,0.5,0.15,"loocv","exp","min",3
100,"polynomial",2,1,0.15,"loocv","exp","min",3
100,"rbf",2,1,0.15,"loocv","exp","min",3
100,"polynomial",3,1.5,0.15,"loocv","exp","min",3
100,"rbf",3,1.5,0.15,"loocv","exp","min",3
100,"polynomial",1,0.5,0.2,"loocv","exp","min",3
100,"rbf",1,0.5,0.2,"loocv","exp","min",3
100,"polynomial",2,1,0.2,"loocv","exp","min",3
100,"rbf",2,1,0.2,"loocv","exp","min",3
100,"polynomial",3,1.5,0.2,"loocv","exp","min",3
100,"rbf",3,1.5,0.2,"loocv","exp","min",3
100,"polynomial",1,0.5,0.25,"loocv","exp","min",3
100,"rbf",1,0.5,0.25,"loocv","exp","min",3
100,"polynomial",2,1,0.25,"loocv","exp","min",3
100,"rbf",2,1,0.25,"loocv","exp","min",3
100,"polynomial",3,1.5,0.25,"loocv","exp","min",3
100,"rbf",3,1.5,0.25,"loocv","exp","min",3
100,"polynomial",1,0.5,0.3,"loocv","exp","min",3
100,"rbf",1,0.5,0.3,"loocv","exp","min",3
100,"polynomial",2,1,0.3,"loocv","exp","min",3
100,"rbf",2,1,0.3,"loocv","exp","min",3
100,"polynomial",3,1.5,0.3,"loocv","exp","min",3
100,"rbf",3,1.5,0.3,"loocv","exp","min",3
100,"polynomial",1,0.5,0.4,"loocv","exp","min",3
100,"rbf",1,0.5,0.4,"loocv","exp","min",3
100,"polynomial",2,1,0.4,"loocv","exp","min",3
100,"rbf",2,1,0.4,"loocv","exp","min",3
100,"polynomial",3,1.5,0.4,"loocv","exp","min",3
100,"rbf",3,1.5,0.4,"loocv","exp","min",3
100,"polynomial",1,0.5,0.5,"loocv","exp","min",3
100,"rbf",1,0.5,0.5,"loocv","exp","min",3
100,"polynomial",2,1,0.5,"loocv","exp","min",3
100,"rbf",2,1,0.5,"loocv","exp","min",3
100,"polynomial",3,1.5,0.5,"loocv","exp","min",3
100,"rbf",3,1.5,0.5,"loocv","exp","min",3
100,"polynomial",1,0.5,0.6,"loocv","exp","min",3
100,"rbf",1,0.5,0.6,"loocv","exp","min",3
100,"polynomial",2,1,0.6,"loocv","exp","min",3
100,"rbf",2,1,0.6,"loocv","exp","min",3
100,"polynomial",3,1.5,0.6,"loocv","exp","min",3
100,"rbf",3,1.5,0.6,"loocv","exp","min",3
100,"polynomial",1,0.5,0.7,"loocv","exp","min",3
100,"rbf",1,0.5,0.7,"loocv","exp","min",3
100,"polynomial",2,1,0.7,"loocv","exp","min",3
100,"rbf",2,1,0.7,"loocv","exp","min",3
100,"polynomial",3,1.5,0.7,"loocv","exp","min",3
100,"rbf",3,1.5,0.7,"loocv","exp","min",3
100,"polynomial",1,0.5,0.8,"loocv","exp","min",3
100,"rbf",1,0.5,0.8,"loocv","exp","min",3
100,"polynomial",2,1,0.8,"loocv","exp","min",3
100,"rbf",2,1,0.8,"loocv","exp","min",3
100,"polynomial",3,1.5,0.8,"loocv","exp","min",3
100,"rbf",3,1.5,0.8,"loocv","exp","min",3
100,"polynomial",1,0.5,0.9,"loocv","exp","min",3
100,"rbf",1,0.5,0.9,"loocv","exp","min",3
100,"polynomial",2,1,0.9,"loocv","exp","min",3
100,"rbf",2,1,0.9,"loocv","exp","min",3
100,"polynomial",3,1.5,0.9,"loocv","exp","min",3
100,"rbf",3,1.5,0.9,"loocv","exp","min",3
100,"polynomial",1,0.5,1,"loocv","exp","min",3
100,"rbf",1,0.5,1,"loocv","exp","min",3
100,"polynomial",2,1,1,"loocv","exp","min",3
100,"rbf",2,1,1,"loocv","exp","min",3
100,"polynomial",3,1.5,1,"loocv","exp","min",3
100,"rbf",3,1.5,1,"loocv","exp","min",3
100,"polynomial",1,0.5,0,"AIC","avg","min",4
100,"rbf",1,0.5,0,"AIC","avg","min",4
100,"polynomial",2,1,0,"AIC","avg","min",4
100,"rbf",2,1,0,"AIC","avg","min",4
100,"polynomial",3,1.5,0,"AIC","avg","min",4
100,"rbf",3,1.5,0,"AIC","avg","min",4
100,"polynomial",1,0.5,0.05,"AIC","avg","min",4
100,"rbf",1,0.5,0.05,"AIC","avg","min",4
100,"polynomial",2,1,0.05,"AIC","avg","min",4
100,"rbf",2,1,0.05,"AIC","avg","min",4
100,"polynomial",3,1.5,0.05,"AIC","avg","min",4
100,"rbf",3,1.5,0.05,"AIC","avg","min",4
100,"polynomial",1,0.5,0.1,"AIC","avg","min",4
100,"rbf",1,0.5,0.1,"AIC","avg","min",4
100,"polynomial",2,1,0.1,"AIC","avg","min",4
100,"rbf",2,1,0.1,"AIC","avg","min",4
100,"polynomial",3,1.5,0.1,"AIC","avg","min",4
100,"rbf",3,1.5,0.1,"AIC","avg","min",4
100,"polynomial",1,0.5,0.15,"AIC","avg","min",4
100,"rbf",1,0.5,0.15,"AIC","avg","min",4
100,"polynomial",2,1,0.15,"AIC","avg","min",4
100,"rbf",2,1,0.15,"AIC","avg","min",4
100,"polynomial",3,1.5,0.15,"AIC","avg","min",4
